name,confidence,xmin,ymin,xmax,ymax
banana,0.32150840759277344,833.8380737304688,428.3164978027344,923.3379516601562,526.94189453125
donut,0.26865625381469727,504.53411865234375,675.7697143554688,586.3819580078125,745.4719848632812
