name,confidence,xmin,ymin,xmax,ymax
person,0.7191991209983826,313.4726867675781,261.1542663574219,443.20050048828125,505.2642822265625
person,0.4493955373764038,400.27276611328125,342.5509338378906,469.29425048828125,406.840087890625
