name,confidence,xmin,ymin,xmax,ymax
book,0.5007953643798828,277.9167175292969,87.62646484375,654.7813720703125,1195.6864013671875
book,0.3366610109806061,633.1341552734375,187.43783569335938,962.8743896484375,1184.8690185546875
