name,confidence,xmin,ymin,xmax,ymax
book,0.575717031955719,254.1814727783203,912.326171875,782.5294189453125,1020.0540771484375
person,0.3303626477718353,591.48779296875,481.11651611328125,765.7171630859375,928.6651611328125
