name,confidence,xmin,ymin,xmax,ymax
orange,0.4806671738624573,747.9757080078125,1113.962646484375,865.1151123046875,1240.867919921875
banana,0.4339154362678528,754.263427734375,668.34130859375,955.14208984375,1114.052734375
orange,0.2631301283836365,812.010498046875,281.32513427734375,911.468017578125,373.87884521484375
