name,confidence,xmin,ymin,xmax,ymax
book,0.6868388056755066,677.3569946289062,193.65521240234375,901.2484741210938,1236.047607421875
book,0.42248737812042236,352.2948913574219,137.5494384765625,700.41650390625,1256.70703125
