name,confidence,xmin,ymin,xmax,ymax
bottle,0.8040459156036377,648.3727416992188,458.7698669433594,882.5861206054688,1030.5274658203125
bottle,0.549834668636322,464.503173828125,464.39569091796875,652.965576171875,979.2041625976562
