name,confidence,xmin,ymin,xmax,ymax
bottle,0.5011959671974182,657.1534423828125,313.08197021484375,952.058837890625,1231.49609375
bottle,0.35532692074775696,446.19140625,312.0218505859375,628.322998046875,1193.1370849609375
