name,confidence,xmin,ymin,xmax,ymax
parking meter,0.4201969802379608,296.7511291503906,132.00607299804688,968.4051513671875,1143.9366455078125
cup,0.2799411118030548,297.3465576171875,130.160888671875,971.8707275390625,1168.94580078125
