name,confidence,xmin,ymin,xmax,ymax
person,0.5267950892448425,71.3513412475586,271.4678039550781,201.0041046142578,451.9162902832031
person,0.2715547978878021,70.5829086303711,270.8188781738281,133.5166473388672,421.8798828125
